scraped_at,league,team,team_code,registration,number,player,position_group,position_group_en,birthdate,age,height_cm,weight_kg,throws,throws_en,bats,bats_en,notes
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,32,石原 貴規,捕手,Catcher,1998.02.03,28,173,88,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,57,持丸 泰輝,捕手,Catcher,2001.10.26,24,177,91,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,62,清水 叶人,捕手,Catcher,2004.07.06,21,176,92,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,64,髙木 翔斗,捕手,Catcher,2003.08.12,22,188,93,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,00,羽月 隆太郎,内野手,Infielder,2000.04.19,26,168,70,右,R,左,L,2/25 自由契約
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,0,勝田 成,内野手,Infielder,2003.06.21,22,163,70,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,4,矢野 雅哉,内野手,Infielder,1998.12.16,27,171,72,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,5,小園 海斗,内野手,Infielder,2000.06.07,25,178,92,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,7,堂林 翔太,内野手,Infielder,1991.08.17,34,184,94,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,10,佐々木 泰,内野手,Infielder,2002.12.24,23,178,86,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,33,菊池 涼介,内野手,Infielder,1990.03.11,36,171,71,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,44,林 晃汰,内野手,Infielder,2000.11.16,25,181,100,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,49,渡邉 悠斗,内野手,Infielder,2002.07.07,23,182,100,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,54,西川 篤夢,内野手,Infielder,2007.12.28,18,184,77,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,58,仲田 侑仁,内野手,Infielder,2005.07.31,20,187,103,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,63,内田 湘大,内野手,Infielder,2004.09.22,21,183,97,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,69,辰見 鴻之介,内野手,Infielder,2000.11.24,25,176,67,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,93,前川 誠太,内野手,Infielder,2003.04.04,23,176,66,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,94,佐藤 啓介,内野手,Infielder,2001.05.24,24,182,93,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,95,モンテロ,内野手,Infielder,1998.08.17,27,190,106,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,99,二俣 翔一,内野手,Infielder,2002.10.21,23,180,78,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,9,秋山 翔吾,外野手,Outfielder,1988.04.16,38,186,86,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,37,野間 峻祥,外野手,Outfielder,1993.01.28,33,182,87,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,51,平川 蓮,外野手,Outfielder,2004.03.31,22,187,93,右,R,左右,左右,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,52,末包 昇大,外野手,Outfielder,1996.05.27,29,188,108,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,56,久保 修,外野手,Outfielder,2000.09.29,25,181,83,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,59,大盛 穂,外野手,Outfielder,1996.08.31,29,179,84,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,60,田村 俊介,外野手,Outfielder,2003.08.25,22,178,95,左,L,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,61,ファビアン,外野手,Outfielder,1998.03.06,28,180,92,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,96,中村 奨成,外野手,Outfielder,1999.06.06,26,181,89,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,registered,97,中村 貴浩,外野手,Outfielder,2000.04.09,26,177,87,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,120,杉田 健,投手,Pitcher,2001.08.28,24,188,85,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,123,小船 翼,投手,Pitcher,2006.06.20,19,198,119,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,126,竹下 海斗,投手,Pitcher,2006.11.06,19,180,80,左,L,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,127,河野 佳,投手,Pitcher,2001.08.23,24,175,87,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,128,杉原 望来,投手,Pitcher,2005.09.23,20,175,78,左,L,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,132,アリア,投手,Pitcher,2001.03.20,25,183,75,左,L,左,L,3/14 育成選手登録
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,122,安竹 俊喜,捕手,Catcher,2001.04.17,25,178,82,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,124,小林 結太,捕手,Catcher,2004.02.15,22,177,82,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,125,岸本 大希,内野手,Infielder,2002.01.01,24,168,70,右,R,左,L,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,130,ラミレス,内野手,Infielder,2002.02.01,24,191,124,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,121,名原 典彦,外野手,Outfielder,2000.06.24,25,182,82,右,R,右,R,
2026-05-01 18:26:46,Central,広島東洋カープ,c,development,131,ロベルト,外野手,Outfielder,2000.10.27,25,191,105,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,11,キハダ,投手,Pitcher,1995.11.09,30,180,97,左,L,左,L,1/30 支配下選手登録
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,12,石山 泰稚,投手,Pitcher,1988.09.01,37,182,83,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,15,中村 優斗,投手,Pitcher,2003.02.08,23,176,86,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,17,清水 昇,投手,Pitcher,1996.10.15,29,180,95,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,18,奥川 恭伸,投手,Pitcher,2001.04.16,25,184,82,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,19,石川 雅規,投手,Pitcher,1980.01.22,46,167,73,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,20,木澤 尚文,投手,Pitcher,1998.04.25,28,183,90,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,21,吉村 貢司郎,投手,Pitcher,1998.01.19,28,183,85,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,24,星 知弥,投手,Pitcher,1994.04.15,32,183,91,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,26,山野 太一,投手,Pitcher,1999.03.24,27,173,81,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,28,松本 健吾,投手,Pitcher,1999.04.14,27,180,83,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,29,小川 泰弘,投手,Pitcher,1990.05.16,35,172,82,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,30,荘司 宏太,投手,Pitcher,2000.05.22,25,172,90,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,33,山崎 太陽,投手,Pitcher,2003.07.06,22,193,87,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,34,田口 麗斗,投手,Pitcher,1995.09.14,30,171,79,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,35,石原 勇輝,投手,Pitcher,2001.08.30,24,180,87,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,40,高梨 裕稔,投手,Pitcher,1991.06.05,34,188,94,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,41,拓也,投手,Pitcher,1994.12.31,31,176,99,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,43,増居 翔太,投手,Pitcher,2000.05.25,25,173,74,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,44,大西 広樹,投手,Pitcher,1997.11.08,28,175,92,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,45,小澤 怜史,投手,Pitcher,1998.03.09,28,182,87,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,46,大道 温貴,投手,Pitcher,1999.01.20,27,180,91,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,47,高橋 奎二,投手,Pitcher,1997.05.14,28,180,83,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,49,鈴木 蓮吾,投手,Pitcher,2007.08.18,18,177,70,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,53,長谷川 宙輝,投手,Pitcher,1998.08.23,27,176,86,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,56,坂本 拓己,投手,Pitcher,2004.07.06,21,180,85,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,58,ウォルターズ,投手,Pitcher,1997.05.18,28,195,102,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,61,飯田 琉斗,投手,Pitcher,1999.06.24,26,187,100,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,62,リランソ,投手,Pitcher,1995.03.07,31,188,112,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,66,阪口 皓亮,投手,Pitcher,1999.08.15,26,188,90,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,68,丸山 翔大,投手,Pitcher,1998.08.22,27,194,90,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,69,下川 隼佑,投手,Pitcher,2000.03.22,26,176,88,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,70,廣澤 優,投手,Pitcher,2001.04.27,25,193,102,右,R,右,R,3/24 育成選手から支配下選手へ移行
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,71,沼田 翔平,投手,Pitcher,2000.06.24,25,175,80,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,99,青柳 晃洋,投手,Pitcher,1993.12.11,32,183,83,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,2,古賀 優大,捕手,Catcher,1998.08.07,27,177,83,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,27,中村 悠平,捕手,Catcher,1990.06.17,35,176,79,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,32,松本 直樹,捕手,Catcher,1993.10.17,32,177,82,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,48,柿沼 友哉,捕手,Catcher,1993.05.12,32,180,86,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,52,橋本 星哉,捕手,Catcher,2000.09.18,25,178,85,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,57,矢野 泰二郎,捕手,Catcher,2002.05.22,23,178,82,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,65,鈴木 叶,捕手,Catcher,2006.03.21,20,181,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,00,赤羽 由紘,内野手,Infielder,2000.06.29,25,176,83,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,1,山田 哲人,内野手,Infielder,1992.07.16,33,181,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,3,内山 壮真,内野手,Infielder,2002.06.30,23,172,76,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,6,松下 歩叶,内野手,Infielder,2003.04.14,23,181,87,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,7,長岡 秀樹,内野手,Infielder,2001.09.26,24,175,82,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,8,茂木 栄五郎,内野手,Infielder,1994.02.14,32,173,78,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,10,宮本 丈,内野手,Infielder,1995.04.03,31,181,82,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,13,オスナ,内野手,Infielder,1992.12.12,33,188,106,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,37,山野辺 翔,内野手,Infielder,1994.05.24,31,170,74,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,38,石井 巧,内野手,Infielder,2002.03.02,24,180,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,39,松川 玲央,内野手,Infielder,2004.03.26,22,183,81,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,50,北村 恵吾,内野手,Infielder,2000.12.18,25,182,90,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,54,田中 陽翔,内野手,Infielder,2006.06.25,19,183,88,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,60,武岡 龍世,内野手,Infielder,2001.05.28,24,179,77,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,67,伊藤 琉偉,内野手,Infielder,2002.09.11,23,180,78,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,0,並木 秀尊,外野手,Outfielder,1999.03.23,27,170,72,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,4,丸山 和郁,外野手,Outfielder,1999.07.18,26,174,80,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,9,塩見 泰隆,外野手,Outfielder,1993.06.12,32,180,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,25,サンタナ,外野手,Outfielder,1992.08.05,33,195,104,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,31,モイセエフ ニキータ,外野手,Outfielder,2006.11.29,19,182,87,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,36,西村 瑠伊斗,外野手,Outfielder,2004.07.01,21,178,80,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,42,澤井 廉,外野手,Outfielder,2000.05.31,25,180,94,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,63,増田 珠,外野手,Outfielder,1999.05.21,26,179,93,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,registered,64,岩田 幸宏,外野手,Outfielder,1997.07.31,28,175,79,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,013,竹山 日向,投手,Pitcher,2003.11.02,22,182,86,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,014,西舘 昂汰,投手,Pitcher,2001.06.09,24,189,94,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,015,小宮 悠瞳,投手,Pitcher,2007.06.08,18,180,70,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,016,西濱 勇星,投手,Pitcher,2002.11.23,23,181,80,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,017,翔聖,投手,Pitcher,2005.12.17,20,188,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,019,佐藤 琢磨,投手,Pitcher,2000.03.18,26,184,86,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,022,松本 龍之介,捕手,Catcher,2005.03.01,21,176,81,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,027,中川 拓真,捕手,Catcher,2002.07.17,23,180,88,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,023,澤野 聖悠,内野手,Infielder,2002.03.09,24,186,94,右,R,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,025,根岸 辰昇,内野手,Infielder,2000.09.20,25,180,95,左,L,左,L,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,026,髙野 颯太,内野手,Infielder,2005.07.28,20,176,90,右,R,右,R,
2026-05-01 18:26:46,Central,東京ヤクルトスワローズ,s,development,024,モンテル,外野手,Outfielder,2000.03.18,26,187,88,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,2,スチュワート・ジュニア,投手,Pitcher,1999.11.02,26,198,101,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,10,上沢 直之,投手,Pitcher,1994.02.06,32,188,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,11,津森 宥紀,投手,Pitcher,1998.01.21,28,176,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,13,稲川 竜汰,投手,Pitcher,2004.02.25,22,184,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,16,東浜 巨,投手,Pitcher,1990.06.20,35,182,81,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,18,徐 若熙,投手,Pitcher,2000.11.01,25,180,76,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,19,大津 亮介,投手,Pitcher,1999.01.13,27,175,67,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,20,村上 泰斗,投手,Pitcher,2007.02.20,19,179,76,右,R,左右,左右,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,26,鈴木 豪太,投手,Pitcher,2003.08.31,22,175,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,27,岩井 俊介,投手,Pitcher,2001.07.30,24,181,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,28,安德 駿,投手,Pitcher,2002.05.18,23,177,83,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,29,大江 竜聖,投手,Pitcher,1999.01.15,27,173,79,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,30,中村 稔弥,投手,Pitcher,1996.07.08,29,178,84,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,35,モイネロ,投手,Pitcher,1995.12.08,30,178,69,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,39,尾形 崇斗,投手,Pitcher,1999.05.15,26,182,90,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,40,杉山 一樹,投手,Pitcher,1997.12.07,28,192,106,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,41,前田 悠伍,投手,Pitcher,2005.08.04,20,180,86,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,42,伊藤 優輔,投手,Pitcher,1997.01.14,29,179,78,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,47,大関 友久,投手,Pitcher,1997.12.14,28,185,84,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,48,藤井 皓哉,投手,Pitcher,1996.07.29,29,183,87,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,49,松本 晴,投手,Pitcher,2001.02.24,25,181,90,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,50,相良 雅斗,投手,Pitcher,2003.09.24,22,182,73,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,51,前田 純,投手,Pitcher,2000.06.04,25,189,96,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,53,大山 凌,投手,Pitcher,2002.03.27,24,179,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,54,オスナ,投手,Pitcher,1995.02.07,31,188,104,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,58,木村 大成,投手,Pitcher,2003.09.12,22,180,83,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,59,大竹 風雅,投手,Pitcher,1999.08.22,26,186,90,右,R,左,L,4/18 育成選手から支配下選手へ移行
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,60,大野 稼頭央,投手,Pitcher,2004.08.06,21,176,68,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,63,ヘルナンデス,投手,Pitcher,1996.12.17,29,188,115,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,64,上茶谷 大河,投手,Pitcher,1996.08.31,29,181,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,66,松本 裕樹,投手,Pitcher,1996.04.14,30,182,84,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,68,木村 光,投手,Pitcher,2000.07.02,25,173,77,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,69,岩崎 峻典,投手,Pitcher,2003.03.11,23,177,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,00,渡邉 陸,捕手,Catcher,2000.09.24,25,187,88,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,12,嶺井 博希,捕手,Catcher,1991.06.04,34,176,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,45,谷川原 健太,捕手,Catcher,1997.04.16,29,174,89,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,55,石塚 綜一郎,捕手,Catcher,2001.06.07,24,182,92,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,62,海野 隆司,捕手,Catcher,1997.07.15,28,174,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,65,藤田 悠太郎,捕手,Catcher,2005.06.03,20,170,78,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,0,川瀬 晃,内野手,Infielder,1997.09.15,28,176,73,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,4,ダウンズ,内野手,Infielder,1998.07.27,27,178,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,5,山川 穂高,内野手,Infielder,1991.11.23,34,176,112,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,6,今宮 健太,内野手,Infielder,1991.07.15,34,172,76,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,7,中村 晃,内野手,Infielder,1989.11.05,36,175,81,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,8,牧原 大成,内野手,Infielder,1992.10.15,33,172,74,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,24,栗原 陵矢,内野手,Infielder,1996.07.04,29,178,84,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,25,庄子 雄大,内野手,Infielder,2002.10.02,23,176,74,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,33,廣瀨 隆太,内野手,Infielder,2001.04.07,25,181,88,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,36,イヒネ イツア,内野手,Infielder,2004.09.02,21,186,83,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,43,井上 朋也,内野手,Infielder,2003.01.28,23,182,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,46,宇野 真仁朗,内野手,Infielder,2006.07.05,19,178,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,52,秋広 優人,内野手,Infielder,2002.09.17,23,201,107,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,56,髙橋 隆慶,内野手,Infielder,2001.12.21,24,186,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,67,石見 颯真,内野手,Infielder,2006.06.10,19,176,75,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,99,野村 勇,内野手,Infielder,1996.12.01,29,174,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,3,近藤 健介,外野手,Outfielder,1993.08.09,32,171,87,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,9,柳田 悠岐,外野手,Outfielder,1988.10.09,37,187,91,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,23,周東 佑京,外野手,Outfielder,1996.02.10,30,180,74,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,31,正木 智也,外野手,Outfielder,1999.11.05,26,182,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,32,柳町 達,外野手,Outfielder,1997.04.20,29,180,78,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,44,笹川 吉康,外野手,Outfielder,2002.05.31,23,194,96,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,57,緒方 理貢,外野手,Outfielder,1998.09.22,27,175,71,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,61,川村 友斗,外野手,Outfielder,1999.08.13,26,182,90,右,R,左,L,
